data_publikacji,zamawiajacy,sektor,rodzaj_zamowienia,dotyczy_ai,przedmiot,zrodlo,url
2026-07-28,"Klaster Innowacji Społecznych",ngo,szkolenie,0,"4/07/2026/KIS - Kompleksowa organizacja 6 turnusów szkoleniowych (sale szkoleniowe, catering, nocleg) w ramach drugiego zjazdu edukacyjnego w projekcie ""Liderzy Partycypacji w obszarze edukacji i kształcenia"", w ramach programu Funduszy Europejskich dla Rozwoju Społecznego 2021-2027 współfinansowanego ze środków Europejskiego Funduszu Społecznego Plus, numer projektu FERS.04.06-IP.04-0030/23.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286651
2026-07-28,"Meblitos Sp. z o.o.",firma_prywatna,inne,0,"ZAPYTANIE OFERTOWE NA REALIZACJĘ USŁUG DORADCZYCH NIEZBĘDNYCH DO WDROŻENIA STRATEGII WZORNICZEJ ZWIĄZANYCH Z WPROWADZANIEM PRODUKTÓW MEBLOWYCH NA PLATFORMY E-COMMERCE AMAZON NA RYNKU NIEMIECKIM.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286678
2026-07-28,"MISZ-BUD Sp. z o. o.",firma_prywatna,badania_rd,0,"03/2026 - Usługi badawcze - pracownik naukowy",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286608
2026-07-28,"MISZ-BUD Sp. z o. o.",firma_prywatna,uslugi_it,0,"01/2026 - Usługi wsparcia inżynierskiego",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286634
2026-07-28,"MISZ-BUD Sp. z o. o.",firma_prywatna,wdrozenie_ai,1,"02/2026 - Opracowanie rozwiązań informatycznych integrujących komponenty badawcze z rozwiązaniami inżynierskimi, chmurowymi i AI.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286628
2026-07-28,"Nadleśnictwo Iława",administracja_centralna,inne,0,"Kopia Opracowanie dokumentacji projektowej budowy zastawek i zasypywania rowów w leśnictwach Gardyny, Rydzewo, Smolniki.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286506
2026-07-28,"NORGPOL Sp. z o.o.",firma_prywatna,inne,0,"Zapytanie ofertowe: Prasa hydrauliczna do wykrawania otworów w profilach aluminiowych o przekroju minimalnym 150x150 mm – 1 szt.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286546
2026-07-28,"NORGPOL Sp. z o.o.",firma_prywatna,inne,0,"Zapytanie ofertowe: Dwugłowicowa 3 osiowa automatyczna piła do cięcia profili aluminiowych - 1szt.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286545
2026-07-28,"Phoenix Systems Sp. z o.o.",firma_prywatna,badania_rd,0,"Przeprowadzenie badań kompatybilności elektromagnetycznej (EMC) dla kontrolera lotu Phoenix-pilot (seria IV) oraz badań zgodności z dyrektywą radiową (RED) dla SensorBox (seria III) w ramach realizacji projektu pn: System operacyjny Phoenix-RTOS – fundament dla Distributed Multi Provider Cloud-Edge-IoT Continuum",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286625
2026-07-28,"PLAST-MET CNC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,inne,0,". „Zwiększenie konkurencyjności firmy PLAST-MET CNC, zlokalizowanej w Cisewie, poprzez modernizację procesu produkcyjnego i wprowadzenie nowego produktu – stalowego kontenera na odpady produkcyjne, w celu dostosowania się do warunków rynkowych.”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/285547
2026-07-28,"Powiatowe Centrum Pomocy Rodzinie w Ropczycach",samorzad,inne,0,"Zapytanie ofertowe na dostawę produktów żywnościowych do Placówki Wsparcia Dziennego ""Nasza Baza"" w Ropczycach w ramach projektu pn. „Nasza Baza – przestrzeń rozwoju dzieci i młodzieży”.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286516
2026-07-28,"PROMEDHEUS Sp z o.o.",firma_prywatna,badania_rd,0,"Wybór członka personelu badawczo-rozwojowego (B+R) na stanowisko Eksperta ds. Zarządzania Szpitalem w ramach projektu",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286572
2026-07-28,"Przedsiębiorstwo Usług Gminnych sp. z o.o.",spolka_komunalna,uslugi_it,0,"Wdrożenie kompleksowych rozwiązań w zakresie cyberbezpieczeństwa dla Przedsiębiorstwa Usług Gminnych Sp. z o.o. w Pakości, w ramach projektu „Cyberbezpieczne Wodociągi""",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286676
2026-07-28,"Przedsiębiorstwo Wodociągów i Kanalizacji w Piasecznie Sp. z o.o.",spolka_komunalna,uslugi_it,0,"Krajowy Plan Odbudowy i Zwiększania Odporności finansowany ze środków Instrumentu na Rzecz Odbudowy i Zwiększania Odporności Inwestycja C3.1.1. Cyberbezpieczeństwo – CyberPL, infrastruktura przetwarzania danych oraz optymalizacja infrastruktury służb państwowych odpowiedzialnych za bezpieczeństwo Cyberbezpieczeństwo - Cyberbezpieczne Wodociągi. Konkurs grantowy pn. “Cyberbezpieczne Wodociągi” o numerze KPOD.05.10-CW.01-001/25",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286606
2026-07-28,"Publiczne Przedszkole nr 18 w Wodzisławiu Śląskim",oswiata,inne,0,"Pierwsze wsparcie już na starcie - rozwój edukacji przedszkolnej w Wodzisławiu Śląskim.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286560
2026-07-28,"Publiczne Przedszkole nr 19 z Oddziałami Integracyjnymi w Wodzisławiu Śląskim",oswiata,inne,0,"""Pierwsze wsparcie już na starcie - rozwój edukacji przedszkolnej w Wodzisławiu Śląskim""",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286540
2026-07-28,"Publiczne Przedszkole nr 3 w Wodzisławiu Śląskim",oswiata,inne,0,"Pierwsze wsparcie już na starcie- rozwój edukacji przedszkolnej w Wodzisławiu Śląskim",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286532
2026-07-28,"Screenmed spółka z ograniczoną odpowiedzialnością",firma_prywatna,inne,0,"Wynajem powierzchni laboratoryjnej w związku z realizacją Projektu FENG.05.01-IP.01-0009/25 pn. „Funkcjonalizowane nanocząstki magnetokatalityczne w systemach lab-on-foil i mikrofluidyce cyfrowej do detekcji biomarkerów medycznych (StepDiag).”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286586
2026-07-28,"Uniwersytet WSB Merito w Gdańsk",uczelnia_nauka,szkolenie,0,"60/2026/DD231 Przeprowadzenie szkoleń dla kadry prowadzącej dydaktykę w UWSB Merito w Gdańsku: Część 1: Szkolenia podnoszące kompetencje z zarządzania informacją: ,,Cyfrowe zarządzanie wiedzą i organizacja pracy w środowisku akademickim’’ – 2 grupy. Część 2: Szkolenia podnoszące kompetencje komunikacyjne: ,,Jak rozmawiać, słuchać i reagować w trudnych sytuacjach w środowisku akademickim’’ – 3 grupy.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286525
2026-07-28,"Uniwersytet WSB Merito w Gdańsk",uczelnia_nauka,oprogramowanie,0,"Nr 64/2026/DOS71 Dostawa, montaż i wdrożenie wraz z przeszkoleniem pracowników z systemu nawigacji wewnątrzbudynkowej dostosowanej dla osób z niepełnosprawnościami dla UWSB Merito w Gdańsku i Gdyni",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286563
2026-07-28,"Uniwersytet WSB Merito w Gdańsku",uczelnia_nauka,sprzet_it,0,"KO242_57_2026 Dostawa kompletnego zestawu do eyetrackingu z zestawem komputerowym wraz ze szkoleniem kadry akademickiej UWSB MERITO w Gdańsku.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286610
2026-07-28,"Urząd Marszałkowski Województwa Pomorskiego",samorzad,badania_rd,0,"„Identyfikacja obecnego i przyszłego potencjału Województwa Pomorskiego w zakresie produkcji, dystrybucji, magazynowania i wykorzystania wodoru”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286534
2026-07-28,"WSPÓLNOTA MIESZKANIOWA PRZY UL. NADBRZEŻNEJ 9-11 W ŚWIDNICY",inne,inne,0,"Renowacja zwiększająca efektywność energetyczną budynku wspólnoty Wspólnota Mieszkaniowa przy ul. Nadbrzeżnej 9-11 w Świdnicy",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286642
2026-07-28,"WSPÓLNOTA MIESZKANIOWA PRZY UL. TRYBUNALSKIEJ NR 23 W ŚWIDNICY",inne,inne,0,"Renowacja zwiększająca efektywność energetyczną budynku mieszkalnego przy ul. Trybunalskiej 23 w Świdnicy",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286644
2026-07-28,"Zakład Doskonalenia Zawodowego",oswiata,szkolenie,0,"70/ZK/2025/NK-NS „Przeprowadzenie zajęć dydaktycznych przez trenerów/instruktorów na kursie Opiekun(ka) w żłobku/klubie dziecięcym” w celu realizacji projektu pn. „NOWE KWALIFIKACJE-NOWY START”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286595
2026-07-28,"Zakład Wodociągów i Usług Komunalnych ""EKOWOD"" spółka z ograniczoną odpowiedzialnością",spolka_komunalna,uslugi_it,0,"Wdrożenie zintegrowanej architektury odporności IT i OT wraz z przygotowaniem kompetencyjnym i organizacyjnym Zamawiającego na cyberataki",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286647
2026-07-28,"Zespół Szkolno - Przedszkolny nr 1",oswiata,inne,0,"„Pierwsze wsparcie już na starcie - rozwój edukacji przedszkolnej w Wodzisławiu Śląskim”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286531
2026-07-27,"BIMED KOMUŃSKA SPÓŁKA JAWNA",szpital_zdrowie,inne,0,"ZAPYTANIE OFERTOWE nr 2/FELD.06.03/1 na zakup, dostawę i instalację aparatów USG – 2 szt.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286465
2026-07-27,"Błysk-Bis Spółka  Z Ograniczoną Odpowiedzialnością",firma_prywatna,inne,0,"Kopia „Zaprojektowanie, dostawa, montaż, uruchomienie, testy i odbiór kompletnej linii technologicznej do doczyszczania makulatury w ramach modernizacji i rozbudowy sortowni odpadów komunalnych na działce nr 332 w Makowie Mazowieckim w ramach projektu FEMA.02.06-IP.01-0A4O/25”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286451
2026-07-27,"Bodyscope Sp. z o.o.",firma_prywatna,inne,0,"ZAPYTANIE OFERTOWE nr 03/2026 - usługi doradcze oraz przygotowanie dokumentacji oceny zgodności (CE, klasa I MDR) i dokumentacji systemu zarządzania jakością dla wyrobu medycznego BodyScope 360",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286493
2026-07-27,"Centrum Unijnych Projektów Transportowych",administracja_centralna,oprogramowanie,0,"Przedłużenie wsparcia na system do ochrony poczty elektronicznej - nr DOZ-WZ.25.4.2026",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286255
2026-07-27,"Elbląskie Centrum Usług Społecznych",samorzad,inne,0,"„Moc Rodziny” Projekt współfinansowany ze środków Unii Europejskiej w ramach Europejskiego Funduszu Społecznego Plus Program Regionalny Fundusze Europejskie dla Warmii i Mazur na lata 2021 - 2027 Priorytet 9: Włączenie i integracja EFS+ Działanie 9.9: System pieczy zastępczej",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286383
2026-07-27,"FABRYKA OKIEN I DRZWI ”BAS” SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,inne,0,"Zapytanie ofertowe z dnia 27.07.2026 - okucia, osłonki, zawiasy, uszczelni, materiały dodatkowe",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286409
2026-07-27,"FABRYKA OKIEN I DRZWI ”BAS” SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,inne,0,"ZO 27.07.2026 - Uszczelki PPOŻ– 120mb",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286410
2026-07-27,"Fundacja Aktywizacji Zawodowej i Rozwoju",ngo,szkolenie,1,"11/2026 - Pracownik biurowy z wykorzystaniem narzędzi AI",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286491
2026-07-27,"Gmina Miejska Kowary",samorzad,inne,0,"Pomocna Dłoń dla mieszkańców gminy Kowary - wsparcie w ramach Dziennego Domu Pomocy – usługa transportowa",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286476
2026-07-27,"Gmina Oleśnica",samorzad,uslugi_it,0,"Opracowanie i wdrożenie dokumentacji Systemu Zarządzania Bezpieczeństwem Informacji (SZBI) oraz przeprowadzenie audytu KRI dla Urzędu Miasta i Gminy Oleśnica oraz jednostek podległych.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286428
2026-07-27,"HOST Sp. z o.o.",firma_prywatna,sprzet_it,1,"02/2026 - Komputer przenośny o parametrach dostosowanych do budowy AI – 1 szt.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286467
2026-07-27,"IzoSerwis Sp. z o.o.",firma_prywatna,inne,0,"Rozwój branży HVAC na terenie Wielkopolski Wschodniej w kontekście redukcji strat energetycznych i obciążenia środowiska",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/285839
2026-07-27,"Kamil Klimczak Firma Produkcyjno-Handlowa ,,KLIMEX""",firma_prywatna,inne,0,"ZAPYTANIE OFERTOWE nr 5/FELD.09.01/4 na zakup, dostawę, instalację, uruchomienie wózka widłowego z napędem elektrycznym – 1 szt.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286433
2026-07-27,"KARKONOSKA AKADEMIA NAUK STOSOWANYCH W JELENIEJ GÓRZE",uczelnia_nauka,szkolenie,0,"„Zorganizowanie i przeprowadzenie studiów podyplomowych w roku akademickim 2026/2027” w ramach projektu pn. Razem po sukces – wzmocnienie potencjału zarządzającego i administracyjnego KANS”, w podziale na części: Część 1 – Executive MBA – Business Trends – dla 3 uczestników, 2 semestry w formie stacjonarnej, Część 2 – MBA Finanse – dla 2 uczestników, 2 semestry w formie e-learning (on-line), Część 3 – w zakresie angielskiego języka specjalistycznego – dla 1 uczestnika, 2 semestry w formie online, Część 4 – w zakresie coachingu/doradztwa – dla 2 uczestników, 2 semestry w for",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286406
2026-07-27,"Katowice Miasto Ogrodów - Instytucja Kultury im. Krystyny Bochenek",inne,uslugi_it,0,"Zaprojektowanie, wdrożenie oraz uruchomienie nowego serwisu internetowego Katowice Miasto Ogrodów – Instytucji Kultury im. K. Bochenek zgodnego ze standardem WCAG 2.1 na poziomie AA.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286463
2026-07-27,"MAJAMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,inne,0,"ZAPYTANIE OFERTOWE 02/2026 Usługa kompleksowego konsultingu inżynieryjnego na etapie prac wdrożeniowych projektu pn. „Fit pianka – opracowanie i wdrożenie innowacyjnego na skalę światową funkcjonalnego produktu spożywczego”",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286444
2026-07-27,"Miejskie Przedsiębiorstwo Komunikacyjne w Poznaniu Sp. z o.o.",spolka_komunalna,inne,0,"Polska – Usługi w zakresie napraw i konserwacji oraz podobne usługi dotyczące kolei i innego sprzętu – Przedmiotem zamówienia jest naprawa części i podzespołów tramwajowych.",ted,https://ted.europa.eu/pl/notice/-/detail/516720-2026
2026-07-27,"Morapel Sp. z o.o.",firma_prywatna,oprogramowanie,0,"„Zakup Platformy Sprzedażowej B2B/B2C” realizowany w ramach Projektu pn. Wdrożenie Planu Transformacji Cyfrowej Morapel Sp. z o.o. dofinansowanego w ramach Europejskiego Funduszu Rozwoju Regionalnego, program Fundusze Europejskie dla Małopolski 2021-2027, Priorytet Fundusze europejskie dla badań i rozwoju oraz przedsiębiorczości, Działanie Rozwój MŚP w obszarze cyfryzacji i Przemysłu 4.0, projekt nr FEMP.01.11-IP.01-0823/24.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286371
2026-07-27,"Państwowe Gospodarstwo Wodne Wody Polskie",spolka_komunalna,inne,0,"Dostawa materiałów biurowych i piśmienniczych i papieru do druku, na potrzeby Państwowego Gospodarstwa Wodnego Wody Polskie Regionalnego Zarządu Gospodarki Wodnej w Rzeszowie",ted,https://ted.europa.eu/pl/notice/-/detail/516232-2026
2026-07-27,"Piotr Robert Szmigiel Centrum Szkoleniowe NORTON",firma_prywatna,szkolenie,0,"Kopia Zapytanie ofertowe 1/8.1M(2)/2026",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286388
2026-07-27,"Piotr Robert Szmigiel Centrum Szkoleniowe NORTON",firma_prywatna,szkolenie,0,"Zapytanie ofertowe 2/8.1M(2)/2026",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286386
2026-07-27,"Poland Biomed Ventures Sp. z o.o. z siedzibą w Natolinie,",firma_prywatna,uslugi_it,0,"re_d: rethink digital - Central Poland Digitalisation Hub",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286492
2026-07-27,"Politechnika Śląska",uczelnia_nauka,sprzet_it,0,"A16 - Zaawansowana platforma badań składu chemicznego materiałów - ZAPROSZENIE DO SZACOWANIA WARTOŚCI ZAMÓWIENIA",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286437
2026-07-27,"SURMA SYSTEMS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",firma_prywatna,uslugi_it,0,"ZAPROSZENIE DO ZŁOŻENIA OFERTY CENOWEJ nr FEMP - 07/2026",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286432
2026-07-27,"Towarzystwo ALTUM, Programy Społeczno-Gospodarcze",ngo,szkolenie,0,"ZAPYTANIE OFERTOWE NR 20/2026/07.08/NGO z dnia 27.07.2026 r. na realizację kompleksowych usług przeprowadzenia szkoleń wyjazdowych pn. ""Warsztaty obszarowe w formule ""Core Liderek/Liderów NGO"""" dla organizacji pozarządowych w ramach projektu „GO NGO! Program wsparcia organizacji z województwa podkarpackiego”.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286439
2026-07-27,"TOWARZYSTWO PROFILAKTYKI ŚRODOWISKOWEJ ""MROWISKO""",ngo,szkolenie,0,"TRENER/KA RODZICIELSKI/A",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286396
2026-07-27,"Uczelnia Techniczno-Handlowa im. Heleny Chodkowskiej",uczelnia_nauka,szkolenie,0,"UTH4.0/2026/07/05 kompleksowa realizacja certyfikowanego szkolenia: Diagnostyka pojazdów i analiza danych wypadkowych w oparciu o odczyty elektronicznych systemów pokładowych (EDR).",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286429
2026-07-27,"Uniwersytet Przyrodniczy we Wrocławiu",uczelnia_nauka,inne,0,"Zapytanie ofertowe nr I0DP0000.241.4.2026.Kruche dziedzictwo na realizację usług specjalistycznych tłumaczeń pisemnych, redakcji i korekty w ramach projektu pn. „Kruche dziedzictwo”, nr projektu: PLSN.01.01-IP.01-0003/24, realizowanego w ramach Programu Współpracy Interreg Polska-Saksonia 2021- 2027, współfinansowanego ze środków Europejskiego Funduszu Rozwoju Regionalnego",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/285830
2026-07-27,"Uniwersytet Rzeszowski",uczelnia_nauka,sprzet_it,0,"Sprzedaż i dostawa fabrycznie nowego, nieużywanego sprzętu/ asortymentu/ urządzeń wraz z oprogramowaniem w ramach modernizacji Serwerowni Głównej Uniwersytetu Rzeszowskiego.",ted,https://ted.europa.eu/pl/notice/-/detail/515698-2026
2026-07-27,"Uniwersytet WSB Merito w Gdańsku",uczelnia_nauka,szkolenie,1,"KO242_63_2026 Przeprowadzenie szkoleń dla kadry akademickiej w UWSB Merito w Gdańsku: Część 1: Przeprowadzenie szkolenia „Sztuczna inteligencja w pracy dydaktycznej i naukowej – jak wykorzystać AI w planowaniu zajęć, tworzeniu materiałów i analizie danych” – 1 grupy. Część 2: Przeprowadzenie szkolenia „AI jako partner w kształceniu – jak rozwijać kreatywność, a nie ją zastępować” – 1 grupa. Część 3: Przeprowadzenie szkolenia „Zrównoważona przyszłość: jak wdrażać zielone kompetencje w dydaktyce różnych kierunków” – 4 grupa.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286460
2026-07-27,"Uniwersytet WSB Merito w Gdańsku",uczelnia_nauka,szkolenie,0,"62/2026/SPPSZ6 Dot. wyboru wykładowcy/trenera do realizacji zajęć dydaktycznych na studiach podyplomowych w UWSB Merito w Gdańsku dla pracowników/czek publicznych służb zatrudnienia.",bazakonk,https://bazakonkurencyjnosci.funduszeeuropejskie.gov.pl/ogloszenia/286381
